CustomerID,SeniorCitizen,Partner,Dependents,Tenure,Contract,InternetService,OnlineSecurity,TechSupport,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01070,0,No,No,28,Two year,DSL,Yes,No,Yes,Credit card,19.33,529.99,No
CUST01071,0,Yes,Yes,36,One year,DSL,No,Yes,Yes,Electronic check,19.45,723.35,No
CUST01072,0,No,Yes,69,Month-to-month,DSL,No,No,Yes,Credit card,102.6,7097.93,No
CUST01073,0,Yes,Yes,17,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,92.68,,Yes
CUST01074,0,No,No,41,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,54.21,2257.94,No
CUST01075,0,Yes,No,40,One year,Fiber optic,No,Yes,No,Bank transfer,89.23,3465.59,No
CUST01076,0,No,Yes,37,Month-to-month,Fiber optic,No,No,No,Bank transfer,58.31,2210.56,No
CUST01077,0,No,No,33,Two year,Fiber optic,No,No,Yes,Bank transfer,115.2,3741.89,Yes
CUST01078,0,No,No,16,Month-to-month,No,Yes,Yes,Yes,Bank transfer,116.64,1859.29,Yes
CUST01079,1,Yes,No,36,Month-to-month,No,Yes,Yes,No,Electronic check,58.06,2131.61,No
CUST01080,0,Yes,No,24,Month-to-month,No,Yes,No,Yes,Bank transfer,105.13,2501.77,No
CUST01081,0,No,Yes,26,One year,Fiber optic,No,Yes,Yes,Electronic check,96.86,2530.07,No
CUST01082,0,No,No,56,Month-to-month,DSL,No,No,No,Credit card,49.62,2820.98,No
CUST01083,0,No,Yes,30,Month-to-month,DSL,Yes,No,No,Mailed check,41.67,1342.51,Yes
CUST01084,0,No,No,5,Month-to-month,DSL,No,Yes,Yes,Electronic check,64.74,322.95,Yes
CUST01085,0,No,No,39,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,97.7,3819.29,No
CUST01086,1,Yes,Yes,11,Month-to-month,No,Yes,No,Yes,Mailed check,115.94,1277.36,Yes
CUST01087,0,Yes,No,52,Two year,Fiber optic,No,Yes,No,Electronic check,95.89,4975.22,No
CUST01088,0,Yes,Yes,70,Month-to-month,DSL,No,Yes,Yes,Electronic check,105.23,7298.81,Yes
CUST01089,0,Yes,No,9,Month-to-month,Fiber optic,Yes,No,No,Credit card,79.51,659.55,No
CUST01090,1,No,Yes,44,Two year,No,No,Yes,Yes,Bank transfer,103.21,4540.53,No
CUST01091,0,No,No,16,Two year,Fiber optic,No,No,Yes,Electronic check,98.01,1585.21,No
CUST01092,0,Yes,No,25,One year,No,No,Yes,Yes,Electronic check,56.45,1474.32,Yes
CUST01093,0,No,Yes,61,Month-to-month,No,Yes,No,No,Credit card,74.3,4521.81,No
CUST01094,0,No,No,45,Two year,No,No,Yes,Yes,Bank transfer,100.08,4580.03,No
CUST01095,1,No,No,63,Two year,Fiber optic,Yes,No,Yes,Mailed check,22.7,1369.87,No
CUST01096,0,Yes,No,1,One year,Fiber optic,No,No,No,Bank transfer,100.42,110.93,Yes
CUST01097,0,No,No,53,Month-to-month,DSL,No,Yes,No,Bank transfer,36.14,1902.06,No
CUST01098,0,Yes,No,64,One year,DSL,No,No,Yes,Credit card,70.5,4446.37,No
CUST01099,0,No,No,50,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,100.44,4937.35,No
CUST01100,0,No,Yes,52,Month-to-month,DSL,Yes,No,No,Credit card,43.89,2260.55,No
CUST01101,0,Yes,No,35,Month-to-month,No,Yes,No,No,Mailed check,43.07,1489.46,No
CUST01102,0,Yes,Yes,25,Two year,DSL,No,No,Yes,Electronic check,59.08,1432.59,No
CUST01103,1,No,No,28,One year,No,Yes,Yes,No,Electronic check,109.25,3097.08,No
CUST01104,0,Yes,No,20,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,18.05,340.72,No
CUST01105,0,Yes,No,10,One year,DSL,No,Yes,No,Credit card,109.94,1050.07,Yes
CUST01106,0,No,No,39,Month-to-month,No,No,No,Yes,Bank transfer,33.69,1302.11,No
CUST01107,1,Yes,Yes,10,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,118.99,1158.34,Yes
CUST01108,0,Yes,Yes,35,One year,Fiber optic,Yes,Yes,Yes,Electronic check,115.39,4121.0,No
CUST01109,0,No,Yes,58,Month-to-month,DSL,No,Yes,No,Electronic check,68.46,3954.92,No
CUST01110,0,Yes,No,38,Month-to-month,Fiber optic,No,No,No,Electronic check,70.3,2625.51,No
CUST01111,0,Yes,No,53,Two year,DSL,No,No,Yes,Credit card,67.12,3639.62,No
CUST01112,0,No,No,54,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,82.82,4508.53,No
CUST01113,0,Yes,No,23,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,27.25,632.07,Yes
CUST01114,0,No,No,21,Two year,Fiber optic,No,No,No,Credit card,21.33,408.12,No
CUST01115,0,No,No,68,One year,Fiber optic,No,Yes,No,Bank transfer,23.89,1662.85,No
CUST01116,0,No,Yes,55,One year,Fiber optic,No,Yes,No,Mailed check,63.33,3409.98,No
CUST01117,0,Yes,Yes,32,Two year,DSL,Yes,Yes,Yes,Bank transfer,46.11,1510.18,No
CUST01118,0,Yes,No,35,Month-to-month,No,Yes,Yes,No,Electronic check,81.45,2863.26,Yes
CUST01119,0,No,No,19,One year,DSL,No,No,Yes,Electronic check,119.23,2314.87,Yes
CUST01120,0,No,No,61,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,57.4,3383.38,No
CUST01121,0,No,No,72,Two year,Fiber optic,No,No,Yes,Electronic check,76.53,5464.13,No
CUST01122,0,No,No,25,Month-to-month,No,No,Yes,Yes,Credit card,60.39,1459.76,No
CUST01123,0,Yes,No,65,One year,Fiber optic,No,No,No,Bank transfer,104.42,6731.4,No
CUST01124,0,Yes,Yes,72,Month-to-month,Fiber optic,No,No,No,Bank transfer,110.03,7943.41,No
CUST01125,0,No,Yes,72,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,107.49,7724.52,No
CUST01126,0,No,Yes,39,One year,Fiber optic,No,No,Yes,Mailed check,117.39,4534.64,Yes
CUST01127,0,Yes,Yes,16,One year,DSL,Yes,No,Yes,Bank transfer,20.81,277.81,Yes
CUST01128,0,No,No,0,One year,Fiber optic,Yes,No,Yes,Bank transfer,103.66,0.0,Yes
CUST01129,0,Yes,No,60,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,94.68,5724.09,Yes
CUST01130,1,No,No,42,Month-to-month,No,No,No,Yes,Mailed check,41.33,1732.53,No
CUST01131,0,Yes,No,41,One year,Fiber optic,No,Yes,No,Electronic check,115.54,4778.71,No
CUST01132,1,No,Yes,24,Two year,Fiber optic,No,No,No,Mailed check,33.11,927.87,No
CUST01133,0,No,No,38,One year,DSL,No,Yes,No,Credit card,87.31,3316.89,No
CUST01134,0,No,No,34,Two year,No,Yes,No,No,Bank transfer,40.94,1321.11,No
CUST01135,0,No,No,2,Two year,No,No,No,No,Credit card,62.0,117.15,No
CUST01136,0,Yes,No,43,One year,DSL,No,No,Yes,Mailed check,91.35,4022.0,No
CUST01137,0,No,No,50,One year,DSL,No,No,No,Electronic check,75.46,3827.34,No
CUST01138,1,No,No,11,Two year,Fiber optic,Yes,No,Yes,Electronic check,61.61,645.41,Yes
CUST01139,0,No,Yes,18,One year,DSL,Yes,Yes,No,Bank transfer,51.29,908.02,No
CUST01140,0,No,Yes,43,Two year,DSL,No,No,Yes,Electronic check,103.65,4495.7,No
CUST01141,0,Yes,No,58,One year,DSL,No,No,No,Mailed check,32.67,1918.84,No
CUST01142,1,No,No,48,One year,DSL,No,No,Yes,Mailed check,61.87,3009.04,No
CUST01143,1,Yes,No,60,Month-to-month,Fiber optic,No,No,Yes,Electronic check,110.18,6598.85,Yes
CUST01144,0,Yes,No,16,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,104.28,1687.91,Yes
CUST01145,0,Yes,No,56,Two year,DSL,No,Yes,Yes,Bank transfer,58.9,3283.14,No
CUST01146,0,Yes,Yes,54,One year,DSL,No,No,No,Mailed check,95.84,5245.03,No
CUST01147,0,Yes,Yes,46,One year,DSL,No,No,Yes,Electronic check,101.96,4613.85,Yes
CUST01148,0,Yes,Yes,11,Two year,Fiber optic,Yes,Yes,Yes,Mailed check,108.67,1119.21,No
CUST01149,0,Yes,No,61,One year,DSL,No,No,No,Mailed check,73.54,4450.21,No
CUST01150,0,Yes,No,7,Month-to-month,Fiber optic,No,No,No,Credit card,38.86,238.1,No
CUST01151,0,Yes,No,20,One year,Fiber optic,No,Yes,Yes,Mailed check,44.04,804.47,No
CUST01152,1,No,No,69,One year,DSL,Yes,No,Yes,Bank transfer,48.16,3237.71,No
CUST01153,0,No,Yes,71,Month-to-month,DSL,No,No,Yes,Electronic check,78.57,5631.9,No
CUST01154,0,No,Yes,24,Month-to-month,DSL,No,No,No,Electronic check,21.35,504.05,No
CUST01155,0,No,No,11,Month-to-month,Fiber optic,No,No,No,Credit card,82.88,899.55,Yes
CUST01156,0,Yes,No,14,Month-to-month,No,Yes,No,No,Credit card,55.16,775.05,No
CUST01157,0,Yes,Yes,58,Month-to-month,DSL,No,Yes,Yes,Bank transfer,48.11,2870.29,No
CUST01158,0,Yes,No,25,Month-to-month,No,No,Yes,Yes,Credit card,107.71,2698.57,Yes
CUST01159,0,No,No,25,Month-to-month,DSL,No,Yes,Yes,Mailed check,64.92,1617.44,No
CUST01160,0,No,Yes,46,Month-to-month,No,Yes,No,No,Mailed check,27.7,1242.32,No
CUST01161,0,Yes,No,31,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,102.33,3202.18,No
CUST01162,0,Yes,Yes,9,One year,Fiber optic,Yes,Yes,Yes,Electronic check,22.86,202.52,No
CUST01163,0,No,No,15,Two year,Fiber optic,Yes,Yes,Yes,Bank transfer,92.13,1464.56,No
CUST01164,0,Yes,Yes,70,One year,Fiber optic,No,Yes,Yes,Credit card,96.94,6777.76,No
CUST01165,0,No,No,16,Month-to-month,No,No,No,No,Electronic check,53.97,913.9,No
CUST01166,0,No,No,22,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,102.13,2211.31,Yes
CUST01167,0,No,No,25,Month-to-month,Fiber optic,No,No,Yes,Electronic check,70.6,1728.96,Yes
CUST01168,0,No,Yes,6,Month-to-month,DSL,Yes,No,Yes,Credit card,65.26,300.22,No
CUST01169,0,Yes,Yes,13,Month-to-month,DSL,No,Yes,No,Mailed check,22.63,333.91,No
CUST01170,0,No,No,6,Month-to-month,No,Yes,No,Yes,Mailed check,47.58,283.57,No
CUST01171,0,No,Yes,8,Month-to-month,Fiber optic,No,No,Yes,Credit card,112.96,935.66,Yes
CUST01172,0,No,No,47,Two year,Fiber optic,No,Yes,Yes,Credit card,57.97,2809.4,No
CUST01173,1,No,No,71,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,73.76,5194.63,No
CUST01174,0,No,Yes,58,Month-to-month,No,No,Yes,No,Bank transfer,72.27,4141.76,Yes
CUST01175,0,No,No,38,Two year,Fiber optic,No,Yes,Yes,Mailed check,78.22,2933.0,Yes
CUST01176,0,Yes,No,17,Month-to-month,Fiber optic,No,Yes,No,Credit card,24.26,307.25,No
CUST01177,0,Yes,No,58,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,54.94,3176.86,No
CUST01178,0,Yes,No,16,One year,Fiber optic,Yes,No,No,Credit card,91.76,1512.37,No
CUST01179,0,No,No,13,One year,DSL,No,No,No,Credit card,38.46,502.43,No
CUST01180,0,No,Yes,30,One year,No,No,Yes,Yes,Mailed check,38.76,1084.25,No
CUST01181,0,Yes,Yes,23,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,19.03,419.85,No
CUST01182,1,Yes,No,59,Month-to-month,No,Yes,No,Yes,Credit card,62.62,3700.84,No
CUST01183,0,No,No,44,Month-to-month,DSL,No,Yes,Yes,Electronic check,108.04,4801.89,Yes
CUST01184,0,Yes,Yes,2,Month-to-month,DSL,No,Yes,Yes,Electronic check,23.29,86.4,No
CUST01185,0,Yes,Yes,36,Two year,No,Yes,No,Yes,Credit card,37.49,1332.37,No
CUST01186,0,Yes,Yes,42,One year,Fiber optic,Yes,Yes,No,Mailed check,49.63,2067.1,No
CUST01187,0,Yes,Yes,39,Month-to-month,Fiber optic,No,No,Yes,Electronic check,92.64,3642.67,No
CUST01188,0,No,Yes,54,One year,Fiber optic,No,Yes,No,Mailed check,83.34,4470.69,No
CUST01189,0,Yes,No,38,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,60.43,2339.11,No
CUST01190,0,No,No,14,Two year,Fiber optic,Yes,No,Yes,Credit card,95.43,1303.07,No
CUST01191,0,No,Yes,3,Month-to-month,DSL,No,No,No,Bank transfer,80.18,318.1,Yes
CUST01192,0,Yes,Yes,24,Month-to-month,No,No,Yes,No,Bank transfer,109.4,2637.36,No
CUST01193,0,Yes,No,12,Month-to-month,No,No,No,No,Mailed check,101.44,1119.3,Yes
CUST01194,0,No,No,32,One year,DSL,No,No,No,Mailed check,43.79,1433.3,No
CUST01195,0,No,Yes,15,One year,No,Yes,No,No,Electronic check,45.69,698.09,No
CUST01196,0,Yes,No,41,Month-to-month,No,No,No,Yes,Credit card,30.79,1286.7,No
CUST01197,0,Yes,No,65,Month-to-month,Fiber optic,No,No,No,Electronic check,52.37,3516.64,Yes
CUST01198,0,Yes,No,54,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,119.95,6464.24,No
CUST01199,1,No,No,41,Month-to-month,Fiber optic,No,No,Yes,Credit card,59.39,2357.37,Yes
CUST01200,0,Yes,No,33,Two year,DSL,No,No,Yes,Mailed check,40.49,1399.55,No
CUST01201,1,No,No,29,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,95.77,2688.35,No
CUST01202,0,Yes,No,12,Month-to-month,No,Yes,Yes,Yes,Bank transfer,73.33,842.64,No
CUST01203,0,No,Yes,12,One year,Fiber optic,Yes,No,No,Mailed check,33.26,401.22,No
CUST01204,0,Yes,No,17,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,56.83,921.17,No
CUST01205,0,No,Yes,31,One year,DSL,No,Yes,Yes,Mailed check,60.28,1865.49,No
CUST01206,0,Yes,Yes,38,Two year,DSL,No,Yes,Yes,Electronic check,94.89,3599.03,No
CUST01207,0,Yes,No,45,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,20.11,981.74,No
CUST01208,1,No,No,28,Two year,DSL,Yes,No,Yes,Bank transfer,45.44,1151.23,No
CUST01209,0,No,No,61,One year,Fiber optic,No,Yes,No,Bank transfer,70.79,4322.56,No
CUST01210,0,No,Yes,61,Month-to-month,Fiber optic,No,No,Yes,Electronic check,45.42,2724.58,No
CUST01211,0,No,No,56,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,82.1,,No
CUST01212,0,Yes,No,15,Month-to-month,DSL,Yes,No,No,Bank transfer,67.15,1041.25,No
CUST01213,0,No,Yes,55,One year,Fiber optic,Yes,No,No,Bank transfer,54.89,3044.85,No
CUST01214,0,Yes,No,9,One year,Fiber optic,Yes,Yes,No,Mailed check,114.82,1050.52,No
CUST01215,0,Yes,No,29,Two year,DSL,No,Yes,No,Mailed check,82.48,2329.03,No
CUST01216,0,No,Yes,24,Two year,DSL,No,No,Yes,Bank transfer,31.25,809.31,No
CUST01217,0,No,Yes,4,One year,DSL,No,Yes,Yes,Mailed check,75.13,256.73,Yes
CUST01218,0,No,No,64,One year,No,No,Yes,No,Electronic check,97.63,6317.64,No
CUST01219,0,No,No,48,Month-to-month,DSL,No,No,No,Credit card,90.27,4300.49,Yes
CUST01220,1,No,Yes,2,Month-to-month,Fiber optic,No,No,Yes,Mailed check,35.55,122.64,Yes
CUST01221,1,Yes,No,44,Month-to-month,No,No,No,Yes,Credit card,117.19,5161.45,No
CUST01222,0,No,Yes,13,One year,Fiber optic,No,Yes,No,Mailed check,63.78,745.44,Yes
CUST01223,0,No,No,29,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,34.22,974.61,No
CUST01224,0,No,No,67,Month-to-month,No,No,Yes,Yes,Mailed check,36.38,2522.58,No
CUST01225,0,No,Yes,17,Month-to-month,DSL,Yes,No,Yes,Credit card,28.02,517.51,No
CUST01226,0,No,No,61,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,99.96,6075.81,No
CUST01227,1,No,No,36,One year,No,No,No,Yes,Bank transfer,30.45,1161.38,No
CUST01228,0,Yes,No,24,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,30.76,752.33,No
CUST01229,0,No,No,47,One year,Fiber optic,Yes,No,No,Bank transfer,104.75,5005.39,No
CUST01230,0,Yes,No,64,Month-to-month,DSL,No,Yes,Yes,Bank transfer,53.15,3397.64,No
CUST01231,1,Yes,No,52,One year,Fiber optic,No,Yes,Yes,Credit card,21.15,1085.21,No
CUST01232,1,Yes,Yes,72,Month-to-month,Fiber optic,No,No,Yes,Electronic check,23.29,1726.29,No
CUST01233,0,Yes,No,14,Month-to-month,DSL,No,Yes,No,Credit card,32.5,467.6,No
CUST01234,0,Yes,Yes,48,One year,No,No,No,Yes,Credit card,39.77,1936.84,No
CUST01235,0,Yes,Yes,67,Month-to-month,No,No,No,Yes,Mailed check,85.84,5708.15,No
CUST01236,0,No,Yes,11,Month-to-month,No,No,No,No,Credit card,34.05,433.11,Yes
CUST01237,0,Yes,No,58,Month-to-month,Fiber optic,No,No,Yes,Mailed check,30.13,1796.65,No
CUST01238,0,Yes,No,36,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,96.0,3523.58,No
CUST01239,0,Yes,Yes,60,Month-to-month,No,No,No,Yes,Credit card,86.45,5119.01,No
CUST01240,0,No,Yes,42,Month-to-month,No,Yes,Yes,No,Bank transfer,62.4,2562.66,No
CUST01241,0,Yes,No,69,One year,Fiber optic,No,No,No,Electronic check,74.03,5070.73,No
CUST01242,0,Yes,No,38,Two year,DSL,Yes,No,No,Credit card,49.82,1881.19,No
CUST01243,0,Yes,No,55,Month-to-month,DSL,No,No,Yes,Credit card,67.22,3630.45,No
CUST01244,0,Yes,No,62,Two year,Fiber optic,No,No,No,Bank transfer,69.68,4352.02,No
CUST01245,0,No,No,45,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,57.5,2565.59,No
CUST01246,0,Yes,Yes,10,One year,No,No,Yes,No,Bank transfer,110.47,1167.5,No
CUST01247,1,Yes,No,61,One year,DSL,Yes,Yes,No,Bank transfer,19.64,1302.99,No
CUST01248,0,Yes,No,24,One year,DSL,No,No,Yes,Mailed check,97.78,2317.02,No
CUST01249,0,No,No,70,Month-to-month,Fiber optic,No,No,No,Credit card,30.69,2109.94,No
CUST01250,0,No,Yes,51,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,99.35,5104.21,Yes
CUST01251,0,Yes,Yes,3,Month-to-month,DSL,No,Yes,Yes,Bank transfer,80.82,247.31,No
CUST01252,1,Yes,Yes,58,Month-to-month,Fiber optic,Yes,Yes,No,Credit card,104.01,6051.06,No
CUST01253,0,Yes,No,71,Month-to-month,Fiber optic,No,No,Yes,Credit card,27.95,,No
CUST01254,0,No,No,19,Month-to-month,Fiber optic,No,No,Yes,Electronic check,75.02,,No
CUST01255,1,Yes,Yes,62,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,69.11,4231.53,No
CUST01256,0,No,No,53,Month-to-month,DSL,No,No,No,Electronic check,90.03,4710.07,No
CUST01257,0,Yes,No,56,One year,Fiber optic,No,Yes,Yes,Mailed check,72.5,4051.13,No
CUST01258,0,Yes,No,40,Two year,No,No,No,Yes,Credit card,73.15,2908.41,No
CUST01259,0,Yes,No,2,Two year,DSL,Yes,No,No,Credit card,61.82,166.88,Yes
CUST01260,0,Yes,No,5,Month-to-month,No,No,No,Yes,Electronic check,49.5,317.12,No
CUST01261,0,Yes,No,4,One year,Fiber optic,Yes,No,Yes,Bank transfer,67.19,338.19,No
CUST01262,0,Yes,No,4,Two year,No,No,No,No,Mailed check,30.09,85.31,No
CUST01263,0,No,No,53,Month-to-month,No,Yes,No,Yes,Bank transfer,116.07,6111.55,No
CUST01264,0,Yes,Yes,46,Month-to-month,DSL,No,No,No,Bank transfer,90.87,4089.35,Yes
CUST01265,0,No,No,48,Two year,Fiber optic,Yes,No,Yes,Electronic check,115.15,5527.35,No
CUST01266,1,No,Yes,8,Month-to-month,DSL,No,No,No,Bank transfer,41.13,373.28,Yes
CUST01267,0,No,Yes,19,Month-to-month,No,No,Yes,No,Electronic check,107.69,2010.78,No
CUST01268,0,No,Yes,60,Month-to-month,Fiber optic,No,No,Yes,Credit card,100.5,5955.99,Yes
CUST01269,0,Yes,No,34,Month-to-month,Fiber optic,No,No,Yes,Credit card,87.07,3054.67,No
CUST01270,1,Yes,No,49,Two year,Fiber optic,No,Yes,No,Credit card,81.75,3970.49,No
CUST01271,0,No,Yes,61,One year,No,No,No,Yes,Mailed check,50.29,3062.07,No
CUST01272,1,No,No,16,Month-to-month,DSL,No,Yes,Yes,Mailed check,101.27,1597.0,No
CUST01273,1,No,No,2,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,69.15,71.63,Yes
CUST01274,0,Yes,No,31,One year,Fiber optic,No,Yes,No,Electronic check,25.23,827.22,No
CUST01275,0,No,Yes,12,One year,Fiber optic,No,No,No,Bank transfer,49.91,511.47,No
CUST01276,0,No,Yes,72,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,113.4,8221.02,No
CUST01277,0,Yes,No,67,Two year,Fiber optic,No,No,Yes,Bank transfer,104.77,7032.99,No
CUST01278,0,No,No,13,Month-to-month,DSL,Yes,No,No,Bank transfer,118.15,1522.52,No
CUST01279,0,Yes,No,10,Month-to-month,No,No,No,No,Bank transfer,82.06,808.0,Yes
CUST01280,0,Yes,No,55,One year,DSL,No,Yes,No,Credit card,43.25,2401.46,No
CUST01281,0,Yes,No,66,Month-to-month,Fiber optic,No,Yes,No,Electronic check,34.61,2252.12,No
CUST01282,1,No,Yes,28,Two year,DSL,Yes,No,No,Bank transfer,37.07,1046.8,No
CUST01283,0,No,No,8,One year,DSL,Yes,No,Yes,Credit card,20.02,115.75,No
CUST01284,0,No,No,66,One year,DSL,No,No,No,Mailed check,57.85,3710.55,No
CUST01285,0,No,Yes,24,Month-to-month,Fiber optic,No,No,Yes,Electronic check,37.53,931.57,No
CUST01286,0,Yes,Yes,41,Month-to-month,Fiber optic,No,No,Yes,Credit card,59.99,2581.45,No
CUST01287,0,Yes,No,8,Month-to-month,DSL,No,Yes,Yes,Bank transfer,113.37,935.26,Yes
CUST01288,0,Yes,No,39,Month-to-month,DSL,No,No,No,Credit card,61.92,2412.51,No
CUST01289,0,No,Yes,24,One year,No,Yes,No,No,Electronic check,107.55,2561.37,No
CUST01290,0,Yes,Yes,4,Two year,DSL,No,No,Yes,Bank transfer,79.76,300.78,No
CUST01291,0,No,Yes,10,One year,No,Yes,Yes,Yes,Mailed check,43.21,412.27,No
CUST01292,0,Yes,No,58,Two year,DSL,No,No,Yes,Mailed check,54.3,3159.35,No
CUST01293,0,Yes,No,37,One year,Fiber optic,Yes,No,No,Mailed check,26.56,863.4,No
CUST01294,0,Yes,No,71,Month-to-month,DSL,No,Yes,No,Credit card,52.01,,No
CUST01295,0,Yes,No,4,Month-to-month,No,Yes,No,Yes,Electronic check,87.11,371.0,Yes
CUST01296,0,No,No,47,One year,Fiber optic,No,Yes,No,Mailed check,25.36,1181.96,No
CUST01297,0,No,Yes,17,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,38.95,612.86,No
CUST01298,0,No,No,69,Month-to-month,DSL,No,No,Yes,Bank transfer,56.91,3876.13,No
CUST01299,0,No,Yes,36,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,118.17,4226.23,Yes
CUST01300,0,No,Yes,59,Two year,Fiber optic,Yes,Yes,No,Credit card,98.06,5764.62,No
CUST01301,0,No,Yes,47,Month-to-month,DSL,No,Yes,Yes,Electronic check,92.82,4433.71,No
CUST01302,0,No,No,27,One year,DSL,No,Yes,No,Electronic check,29.85,752.45,No
CUST01303,1,No,No,68,Two year,No,Yes,Yes,Yes,Mailed check,97.66,6679.08,No
CUST01304,0,Yes,No,39,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,98.1,3855.41,Yes
CUST01305,0,Yes,No,44,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,79.31,3479.17,Yes
CUST01306,1,No,Yes,61,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,119.02,7298.47,Yes
CUST01307,0,Yes,No,57,One year,No,Yes,No,Yes,Credit card,51.18,2939.34,No
CUST01308,0,No,No,66,One year,No,Yes,Yes,No,Bank transfer,114.01,7461.85,No
CUST01309,1,No,Yes,55,Two year,No,No,No,Yes,Electronic check,111.3,6091.83,No
CUST01310,0,No,No,39,One year,DSL,No,No,No,Bank transfer,19.17,767.02,No
CUST01311,0,No,No,39,Month-to-month,No,Yes,No,Yes,Mailed check,63.91,2462.59,No
CUST01312,0,Yes,Yes,32,Month-to-month,DSL,No,No,Yes,Credit card,117.66,3795.66,Yes
CUST01313,0,No,Yes,5,One year,Fiber optic,No,Yes,Yes,Credit card,28.52,200.73,No
CUST01314,0,Yes,No,18,Month-to-month,Fiber optic,Yes,No,No,Electronic check,73.87,1328.3,No
CUST01315,0,No,Yes,39,Month-to-month,DSL,Yes,No,Yes,Bank transfer,117.85,4565.86,No
CUST01316,0,No,No,58,Month-to-month,No,No,No,Yes,Bank transfer,74.66,4294.3,No
CUST01317,0,No,No,58,Month-to-month,DSL,No,No,No,Electronic check,37.36,2148.66,No
CUST01318,0,Yes,No,47,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,77.38,3615.15,Yes
CUST01319,0,Yes,Yes,40,Month-to-month,Fiber optic,No,No,No,Mailed check,38.85,1597.2,No
CUST01320,0,No,No,12,Month-to-month,Fiber optic,No,No,Yes,Electronic check,71.01,822.8,Yes
CUST01321,0,No,No,44,Month-to-month,DSL,Yes,No,No,Bank transfer,25.55,1115.41,No
CUST01322,1,No,No,52,One year,Fiber optic,No,No,Yes,Mailed check,79.76,4186.51,No
CUST01323,0,No,No,41,Two year,No,No,Yes,No,Credit card,70.71,2882.61,No
CUST01324,0,No,No,62,Month-to-month,DSL,No,Yes,Yes,Bank transfer,93.5,5774.79,No
CUST01325,1,Yes,No,26,One year,Fiber optic,No,No,Yes,Credit card,82.33,2184.15,No
CUST01326,0,No,No,37,Month-to-month,DSL,Yes,No,Yes,Credit card,74.06,2798.22,No
CUST01327,0,No,No,59,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,88.36,5215.16,No
CUST01328,0,Yes,No,6,Two year,No,No,Yes,No,Bank transfer,32.68,279.12,No
CUST01329,0,Yes,No,4,One year,Fiber optic,No,No,Yes,Credit card,78.73,323.21,Yes
CUST01330,1,No,No,44,Two year,Fiber optic,Yes,No,Yes,Bank transfer,35.56,1608.46,No
CUST01331,0,No,No,57,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,112.4,6504.55,No
CUST01332,0,Yes,Yes,30,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,24.97,717.67,Yes
CUST01333,0,Yes,No,22,Two year,DSL,Yes,No,Yes,Electronic check,61.9,1335.73,Yes
CUST01334,1,Yes,Yes,41,Month-to-month,DSL,Yes,No,Yes,Bank transfer,88.97,3687.74,No
CUST01335,1,Yes,No,9,Month-to-month,Fiber optic,No,No,No,Credit card,64.72,574.45,No
CUST01336,0,No,Yes,31,One year,Fiber optic,Yes,No,No,Credit card,27.39,802.04,Yes
CUST01337,0,No,No,52,Two year,Fiber optic,No,Yes,Yes,Credit card,74.44,3853.42,No
